T,OTU,Replicate,n,r2,rmse,rss,aic,aicc,aicc_lin,delta_aicc_curv,rt_curv,has_curvature,r_at_bound,K_at_bound,fit_valid,T_end_min,keep,tech_fail,klass,key,excluded,otu_name,sp
22,22,R5,507,0.9971416676331688,0.0696016656022617,2.456106670286797,-2696.276315793183,-2696.228602075489,-873.5377677763335,1822.6908342991555,2.6738668317926706,True,False,False,True,507.58,True,False,detected,"(22, 22, 'R5')",False,Duo_1770,duobushaemulonii
22,23,R1,529,0.997677172545322,0.0519465554055402,1.4274772031869587,-3123.0771820284567,-3123.0314677427423,-1091.5274349271876,2031.5040328155544,2.7398006560342827,True,False,False,True,529.66,True,False,detected,"(22, 23, 'R1')",False,Duo_1771,duobushaemulonii
22,23,R2,560,0.9980795950959762,0.0584188454120949,1.91114643959806,-3174.9307552851774,-3174.8875898175515,-862.2935927350518,2312.5939970825,2.9212303740663943,True,False,False,True,560.77,True,False,detected,"(22, 23, 'R2')",False,Duo_1771,duobushaemulonii
22,23,R3,513,0.9982918242246468,0.0457587877199913,1.074153593298458,-3158.565081428832,-3158.5179301518183,-1011.6774326023352,2146.840497549483,2.7661881416488434,True,False,False,True,513.6,True,False,detected,"(22, 23, 'R3')",False,Duo_1771,duobushaemulonii
22,23,R4,501,0.9984910139785288,0.0415403955260013,0.864527834688775,-3181.451116887916,-3181.402827149485,-972.151792790424,2209.251034359061,2.992460014994907,True,False,False,True,501.58,True,False,detected,"(22, 23, 'R4')",False,Duo_1771,duobushaemulonii
22,23,R5,482,0.999219335380388,0.0307893449560687,0.4569281736810698,-3349.2854745332465,-3349.235265328225,-1030.770323660838,2318.4649416673874,2.541685360519861,True,False,False,True,482.52,True,False,detected,"(22, 23, 'R5')",False,Duo_1771,duobushaemulonii
24,1,R1,435,0.9974249151310092,0.0684402383496407,2.0375688080296994,-2327.161082200548,-2327.1053977457914,-739.8060792073796,1587.2993185384116,2.605197635922429,True,False,False,True,435.27,True,False,detected,"(24, 1, 'R1')",False,Clade1_2068,auris
24,1,R2,345,0.998595178741158,0.0336010553464456,0.389515667536241,-2335.306484336222,-2335.2361031045507,-969.2711224658348,1365.964980638716,2.202557656864808,True,False,False,True,345.0,True,False,detected,"(24, 1, 'R2')",False,Clade1_2068,auris
24,1,R3,395,0.9988250225204368,0.0444187839872443,0.7793462065076617,-2454.133340624867,-2454.071959550698,-708.6925619430821,1745.3793976076158,2.599699380328849,True,False,False,True,395.13,True,False,detected,"(24, 1, 'R3')",False,Clade1_2068,auris
24,1,R4,394,0.996878420981435,0.0734364243853377,2.1248059200423524,-2051.7321544779065,-2051.670616016368,-704.9787078753664,1346.6919081410017,2.534061780653205,True,False,False,True,394.13,True,False,detected,"(24, 1, 'R4')",False,Clade1_2068,auris
24,1,R5,397,0.9972873373855996,0.0683009566296601,1.8520132085811063,-2124.962215932885,-2124.901147230595,-714.8329319379993,1410.0682152925958,2.5443137478235864,True,False,False,True,397.15,True,False,detected,"(24, 1, 'R5')",False,Clade1_2068,auris
24,2,R1,387,0.9949922018739972,0.0941574776640706,3.430999042223206,-1822.79683161494,-1822.7341684295616,-840.7895103384528,981.9446580911087,1.9733225061480035,True,False,False,True,387.13,True,False,detected,"(24, 2, 'R1')",False,Clade1_2069,auris
24,2,R2,363,0.998151833424882,0.0467353546845707,0.7928621960298246,-2217.922651642659,-2217.8557992749707,-877.672252553338,1340.1835467216326,2.202269938882411,True,False,False,True,363.07,True,False,detected,"(24, 2, 'R2')",False,Clade1_2069,auris
24,2,R3,388,0.9971067206835924,0.0745764894155333,2.157921276135524,-2008.441661944065,-2008.379161944065,-852.9858620618984,1155.3932998821665,1.909800226564956,True,False,False,True,388.14,True,False,detected,"(24, 2, 'R3')",False,Clade1_2069,auris
24,2,R4,334,0.9970179557839076,0.0640361843184178,1.3696113892888373,-1829.869059576704,-1829.796332303977,-1181.4665041993023,648.3298281046743,1.035695073328327,True,False,False,True,333.99,True,False,detected,"(24, 2, 'R4')",False,Clade1_2069,auris
24,2,R5,385,0.9990222210909456,0.0408771273111488,0.6433117218265714,-2455.832147243334,-2455.76915511735,-754.9404299833119,1700.828725134038,2.374066832609213,True,False,False,True,385.11,True,False,detected,"(24, 2, 'R5')",False,Clade1_2069,auris
24,3,R1,437,0.997453339205162,0.0685667420443008,2.054510976066955,-2336.27426502947,-2336.218837777738,-918.6454621213232,1417.5733756564146,2.0809329041420592,True,False,False,True,437.28,True,False,detected,"(24, 3, 'R1')",False,Clade1_2070,auris
24,3,R2,477,0.9975856113180888,0.0976163377634391,4.545308863010959,-2213.681725849961,-2213.630985892244,-346.65613660284134,1866.9748492894028,2.934651625194116,True,False,False,True,477.4,True,False,detected,"(24, 3, 'R2')",False,Clade1_2070,auris
24,3,R3,408,0.9954655688131484,0.0885686065530264,3.2005144112318766,-1971.965894595256,-1971.9064886546616,-844.2837698757816,1127.6227187788804,2.151769150058588,True,False,False,True,408.16,True,False,detected,"(24, 3, 'R3')",False,Clade1_2070,auris
24,3,R4,400,0.9961435375615164,0.0886289198699918,3.142034174928572,-1932.6376522105568,-1932.5770461499512,-672.6099561909398,1259.9670899590114,2.4363434525508447,True,False,False,True,400.13,True,False,detected,"(24, 3, 'R4')",False,Clade1_2070,auris
24,3,R5,420,0.9971806492032392,0.0880912145849449,3.259226076561342,-2034.6812764423707,-2034.6235841346784,-558.9216982802266,1475.7018858544518,2.5329400177590933,True,False,False,True,420.22,True,False,detected,"(24, 3, 'R5')",False,Clade1_2070,auris
24,4,R1,429,0.9957774870291342,0.0595254739229262,1.5200679976263074,-2414.7190935598924,-2414.662622971657,-1309.6531056759025,1105.009517295755,1.8290733315718275,True,False,False,True,429.38,True,False,detected,"(24, 4, 'R1')",False,Clade2_2071,auris
24,4,R2,495,0.996556391380964,0.0830710107978812,3.415892453315941,-2457.178890327855,-2457.130010490788,-934.1208677281396,1523.009142762648,2.1831616734438124,True,False,False,True,495.55000000000007,True,False,detected,"(24, 4, 'R2')",False,Clade2_2071,auris
24,4,R3,499,0.9958395604786549,0.0955949268098415,4.5600566258576976,-2336.940256121188,-2336.8917712727025,-911.6845178258088,1425.2072534468937,2.117552666048548,True,False,False,True,499.5700000000001,True,False,detected,"(24, 4, 'R3')",False,Clade2_2071,auris
24,4,R4,467,0.9987652900765251,0.0408029017418837,0.7774974611905036,-2981.867941763963,-2981.816105910831,-1275.5096806205077,1706.3064252903234,1.7375116843659923,True,False,False,True,467.5,True,False,detected,"(24, 4, 'R4')",False,Clade2_2071,auris
24,4,R5,560,0.9963103724650642,0.1060860906100874,6.302384827721748,-2506.7248596120303,-2506.6816941444044,-757.2385851537946,1749.4431089906095,2.343295153517253,True,False,False,True,560.7900000000001,True,False,detected,"(24, 4, 'R5')",False,Clade2_2071,auris
24,5,R1,615,0.9976760775755676,0.081031030982249,4.03810720895842,-3084.895411926118,-3084.8561320570507,-1004.183019132652,2080.6731129243985,2.0884581541629603,True,False,False,True,615.96,True,False,detected,"(24, 5, 'R1')",False,Clade2_2072,auris
24,5,R2,559,0.9952679943915684,0.1052816145694854,6.196078066793943,-2510.748219683197,-2510.7049764399544,-1101.221373033332,1409.4836034066225,1.865278685655427,True,False,False,True,559.7900000000001,True,False,detected,"(24, 5, 'R2')",False,Clade2_2072,auris
24,5,R3,605,0.998469755569788,0.0666783129462251,2.689828437499614,-3270.5293818209648,-3270.4894483767057,-1112.3594400918291,2158.130008284877,1.8430378684854265,True,False,False,True,605.93,True,False,detected,"(24, 5, 'R3')",False,Clade2_2072,auris
24,5,R4,592,0.9961974121208202,0.1118505332787047,7.406240742480542,-2587.660718733811,-2587.6199024072803,-965.9203521271138,1621.6995502801665,1.8789554959671584,True,False,False,True,592.9,True,False,detected,"(24, 5, 'R4')",False,Clade2_2072,auris
24,5,R5,482,0.9983618722012036,0.0480316437917936,1.1119927041747246,-2920.6030109925646,-2920.552801787544,-1571.564922856764,1348.9878789307795,1.277284201980737,True,False,False,True,482.54,True,False,detected,"(24, 5, 'R5')",False,Clade2_2072,auris
24,6,R1,741,0.9988797077685256,0.0577790204748041,2.473765668407625,-4219.373973473012,-4219.341409022537,-1381.585578204718,2837.755830817819,1.7978221210390648,True,False,False,True,742.4100000000001,True,False,detected,"(24, 6, 'R1')",False,Clade2_2073,auris
24,6,R2,685,0.999382207040523,0.0350115289405317,0.8396779037462783,-4586.346686601191,-4586.311444310442,-1834.4684525447244,2751.8429917657177,1.4724077577904455,True,False,False,True,686.2299999999999,True,False,detected,"(24, 6, 'R2')",False,Clade2_2073,auris
24,6,R3,706,0.9979617841801968,0.0746502716013437,3.934300113408997,-3658.056856742887,-3658.022668708699,-1357.6438487586547,2300.378819950044,1.811224417762902,True,False,False,True,707.27,True,False,detected,"(24, 6, 'R3')",False,Clade2_2073,auris
24,6,R4,705,0.9975120519615605,0.0849667130863815,5.089636344555953,-3470.3489510151,-3470.314714210535,-1320.4007294857024,2149.9139847248325,1.7889960721329743,True,False,False,True,706.27,True,False,detected,"(24, 6, 'R4')",False,Clade2_2073,auris
24,6,R5,647,0.9993251158399116,0.0394001536260272,1.0043847524231917,-4178.777319231246,-4178.739994192366,-1446.1317169149938,2732.608277277372,1.701100688124558,True,False,False,True,648.09,True,False,detected,"(24, 6, 'R5')",False,Clade2_2073,auris
24,7,R1,413,0.9965628841601144,0.0662234662780312,1.811231111667424,-2236.359053168595,-2236.3003734619933,-961.3690808638509,1274.9312925981426,2.209508379270732,True,False,False,True,413.3,True,False,detected,"(24, 7, 'R1')",False,Clade3_2074,auris
24,7,R2,524,0.9980085563706244,0.090936901720882,4.3332285295669255,-2506.673691883634,-2506.6275380374805,-346.6183684931019,2160.0091695443784,2.956453938180675,True,False,False,True,524.65,True,False,detected,"(24, 7, 'R2')",False,Clade3_2074,auris
24,7,R3,518,0.997417921698554,0.09369377270085,4.547274936231813,-2446.9615997848778,-2446.914907177874,-460.41972988032666,1986.4951772975471,2.8976982322143865,True,False,False,True,518.65,True,False,detected,"(24, 7, 'R3')",False,Clade3_2074,auris
24,7,R4,538,0.9971852265734756,0.1164261078850022,7.2926107653206,-2307.936358336435,-2307.8914145162103,-322.8134365277292,1985.077977988481,2.8161353770482003,True,False,False,True,538.7,True,False,detected,"(24, 7, 'R4')",False,Clade3_2074,auris
24,7,R5,442,0.9956416233728348,0.0935618054672418,3.869184657492178,-2088.3136073826786,-2088.2588128621305,-816.703790720312,1271.5550221418184,2.2315001331311546,True,False,False,True,442.37,True,False,detected,"(24, 7, 'R5')",False,Clade3_2074,auris
24,8,R1,471,0.99654042394542,0.0822306723902443,3.184847119905044,-2347.329742708021,-2347.2783508450666,-685.821278269301,1661.4570725757656,2.858444459852242,True,False,False,True,471.49,True,False,detected,"(24, 8, 'R1')",False,Clade3_2075,auris
24,8,R2,425,0.996568467652694,0.0702281130603572,2.096094842207783,-2251.605590596369,-2251.548583470478,-763.9691550212635,1487.579428449215,2.8044984175753376,True,False,False,True,425.31,True,False,detected,"(24, 8, 'R2')",False,Clade3_2075,auris
24,8,R3,426,0.9977873613049394,0.0537124197593261,1.2290202395072745,-2485.3425922555634,-2485.2857202176488,-790.0383594641982,1695.2473607534507,2.878598282386032,True,False,False,True,426.31,True,False,detected,"(24, 8, 'R3')",False,Clade3_2075,auris
24,8,R4,444,0.9988539799537508,0.0396411565155224,0.6977110527103376,-2860.364006297067,-2860.3094608425217,-803.2575094775508,2057.051951364971,2.881809576159369,True,False,False,True,444.38,True,False,detected,"(24, 8, 'R4')",False,Clade3_2075,auris
24,8,R5,448,0.9991669608537568,0.0419205021792434,0.7872831693260615,-2836.094312578677,-2836.040258524624,-616.6901022804687,2219.3501562441547,2.899538732169092,True,False,False,True,448.4,True,False,detected,"(24, 8, 'R5')",False,Clade3_2075,auris
24,9,R1,425,0.9953334249906236,0.0788775113002535,2.64420626029169,-2152.8802516928595,-2152.8232445669687,-900.559115242701,1252.2641293242675,2.4032424966138364,True,False,False,True,425.31,True,False,detected,"(24, 9, 'R1')",False,Clade3_2076,auris
24,9,R2,504,0.9961467526687576,0.118587662286156,7.087768957833673,-2143.159648377312,-2143.111648377312,-436.6170974793318,1706.4945508979804,2.798861563779609,True,False,False,True,504.57,True,False,detected,"(24, 9, 'R2')",False,Clade3_2076,auris
24,9,R3,407,0.9948696118548612,0.0782998999160181,2.49526585103139,-2067.428088717148,-2067.368535367272,-984.4246611962886,1082.9438741709837,2.13685664839372,True,False,False,True,407.27,True,False,detected,"(24, 9, 'R3')",False,Clade3_2076,auris
24,9,R4,449,0.9954508323538152,0.0916952496554849,3.7752004454123895,-2139.577664339467,-2139.5237317551973,-742.5780480472188,1396.9456837079786,2.611527416986178,True,False,False,True,449.4,True,False,detected,"(24, 9, 'R4')",False,Clade3_2076,auris
24,9,R5,398,0.9974164212297936,0.0472512202561098,0.8886057706451799,-2423.61233268038,-2423.551418974796,-1005.92020294108,1417.631216033716,2.481493610805383,True,False,False,True,398.25,True,False,detected,"(24, 9, 'R5')",False,Clade3_2076,auris
24,10,R1,517,0.9964106120909588,0.0833524206872954,3.591922659801277,-2563.156667112112,-2563.109883486381,-759.4280868243843,1803.6817966619967,2.87633879292765,True,False,False,True,517.65,True,False,detected,"(24, 10, 'R1')",False,Clade4_2077,auris
24,10,R2,510,0.9992566856207804,0.0283903505141663,0.411066121181784,-3626.940081421602,-3626.8926505915615,-1085.40305036394,2541.4896002276223,2.814552404165048,True,False,False,True,510.63,True,False,detected,"(24, 10, 'R2')",False,Clade4_2077,auris
24,10,R3,471,0.9972874114901592,0.0594156992229773,1.6627361229671538,-2653.451376981296,-2653.3999851183407,-916.5562176733451,1736.8437674449956,2.771908187066885,True,False,False,True,471.48,True,False,detected,"(24, 10, 'R3')",False,Clade4_2077,auris
24,10,R4,436,0.996450991150943,0.067513575476256,1.9873241328844204,-2344.411980514163,-2344.3564249586075,-951.6962486767684,1392.660176281839,2.3821724207409973,True,False,False,True,436.38,True,False,detected,"(24, 10, 'R4')",False,Clade4_2077,auris
24,10,R5,495,0.9955666559846216,0.0895423467351818,3.9688267701275466,-2382.9131815441497,-2382.864301707082,-826.8104564933631,1556.0538452137196,2.6493957580419107,True,False,False,True,495.56,True,False,detected,"(24, 10, 'R5')",False,Clade4_2077,auris
24,11,R1,508,0.996146659176364,0.1190000540939361,7.193794540174747,-2156.689432600616,-2156.6418135529966,-381.1592009172687,1775.482612635728,2.9978819746430605,True,False,False,True,508.5799999999999,True,False,detected,"(24, 11, 'R1')",False,Clade4_2078,auris
24,11,R2,458,0.9962785089356552,0.086873896938125,3.456559877900917,-2232.060667820294,-2232.0078043841704,-639.8833433048818,1592.1244610792887,2.891087142516635,True,False,False,True,458.47,True,False,detected,"(24, 11, 'R2')",False,Clade4_2078,auris
24,11,R3,481,0.9991843144339252,0.0393446767566291,0.7445897263492284,-3106.4495981234368,-3106.399283658028,-776.3094225599275,2330.0898610981003,2.724431752131744,True,False,False,True,481.55,True,False,detected,"(24, 11, 'R3')",False,Clade4_2078,auris
24,11,R4,376,0.9978954876537232,0.0439376365446666,0.7258739803293396,-2343.987969288819,-2343.9234531597867,-896.1699749193889,1447.7534782403975,2.587783139855494,True,False,False,True,376.19000000000005,True,False,detected,"(24, 11, 'R4')",False,Clade4_2078,auris
24,11,R5,438,0.9987873721571664,0.040606380464912,0.7222086228940029,-2800.5551416824146,-2800.499842143244,-815.0764963755203,1985.423345767724,2.824166868472451,True,False,False,True,438.38,True,False,detected,"(24, 11, 'R5')",False,Clade4_2078,auris
24,12,R1,451,0.9987048336766132,0.0377885404969624,0.644016180593647,-2948.725944165356,-2948.672252890188,-996.7247035481332,1951.947549342055,2.665936056803674,True,False,False,True,451.44,True,False,detected,"(24, 12, 'R1')",False,Clade4_2079,auris
24,12,R2,454,0.9958510449825454,0.1101721981838425,5.510612616707589,-1996.785314851496,-1996.731981518163,-495.6696009613765,1501.062380556786,2.7801319798853874,True,False,False,True,454.45,True,False,detected,"(24, 12, 'R2')",False,Clade4_2079,auris
24,12,R3,421,0.9997604063451432,0.0164401492597863,0.1137872517349871,-3452.9602583002893,-3452.902704343455,-918.3681199062391,2534.5345844372155,2.637046784153907,True,False,False,True,421.34,True,False,detected,"(24, 12, 'R3')",False,Clade4_2079,auris
24,12,R4,455,0.9993052233550124,0.036644498870052,0.6109827803339477,-3002.907684472749,-3002.854469395144,-767.2660909361113,2235.588378459033,2.5722325630701555,True,False,False,True,455.47,True,False,detected,"(24, 12, 'R4')",False,Clade4_2079,auris
24,12,R5,442,0.9958962723448528,0.1134579634487033,5.6897375857078645,-1917.869423050412,-1917.8146285298635,-522.5775173015354,1395.237111228328,2.537091802844768,True,False,False,True,442.4,True,False,detected,"(24, 12, 'R5')",False,Clade4_2079,auris
24,13,R1,609,0.9172168169903132,0.1246483334819773,9.462159087259042,-2530.191265513393,-2530.151596091905,-2475.3938215051307,54.7577745867743,0.8667297211552969,True,False,False,True,610.18,True,False,detected,"(24, 13, 'R1')",False,glab_2048,other
