curve_code,series_id,T,OTU,Replicate,n_points_total,n_points_trimmed,peak_time_raw,peak_time,main_run_start_time,main_run_end_time,steepest_drop_time,chosen_end_time,fit_duration_min,delta_Ninoc_to_N0_min,start_shift_points,start_shift_time,end_reason,main_run_duration,main_run_drop,main_run_score
C001,T=22 | OTU=1 | Rep=R1,22,1,R1,1384,600,53.12,53.12,54.12,756.22,647.93,653.95,600.83,53.12,1,1,hybrid_slope_flatten,702.1,8.549230360008359,6002.414635761869
C422,T=28 | OTU=16 | Rep=R2,28,16,R2,1284,301,83.18,83.18,83.18,474.2,386,384,300.82,83.18,0,0,hybrid_drop_fraction,391.02,9.382055354290651,3668.57128463473
C423,T=28 | OTU=16 | Rep=R3,28,16,R3,1284,316,83.18,83.18,84.18,439.12,402.03,399.02,315.84,83.18,1,1,hybrid_drop_fraction,354.94,9.36939608972413,3325.5734480866827
C424,T=28 | OTU=16 | Rep=R4,28,16,R4,1284,337,81.18,81.18,82.18,498.27,411.05,418.07,336.89,81.18,1,1,hybrid_drop_fraction,416.09,9.399247583698287,3910.93292710102
C425,T=28 | OTU=16 | Rep=R5,28,16,R5,1284,323,72.15,72.15,72.15,510.3,399.02,395.02,322.87,72.15,0,0,hybrid_drop_fraction,438.15,9.619811116278122,4214.920240597259
C426,T=28 | OTU=17 | Rep=R1,28,17,R1,1284,295,76.17,76.17,76.17,486.23,373.97,370.95,294.78,76.17,0,0,hybrid_drop_fraction,410.06,9.822051051131142,4027.630254026836
C427,T=28 | OTU=17 | Rep=R2,28,17,R2,1284,299,84.18,84.18,84.18,438.12,383,383,298.82,84.18,0,0,hybrid_drop_fraction,353.94,9.464335132164518,3349.8067766783092
C428,T=28 | OTU=17 | Rep=R3,28,17,R3,1284,294,100.23,100.23,101.23,409.05,393.02,394.02,293.78999999999996,100.23,1,1,hybrid_drop_fraction,307.82,9.651635228707924,2970.9663561008733
C429,T=28 | OTU=17 | Rep=R4,28,17,R4,1284,291,87.2,87.2,87.2,415.05,376.98,377.98,290.78000000000003,87.2,0,0,hybrid_drop_fraction,327.85,9.66322861579641,3168.089501688853
C430,T=28 | OTU=17 | Rep=R5,28,17,R5,1284,349,49.1,49.1,49.1,539.38,388,398.02,348.91999999999996,49.1,0,0,hybrid_drop_fraction,490.28,8.43204321762155,4134.062148735493
C431,T=28 | OTU=18 | Rep=R1,28,18,R1,1284,165,66.15,66.15,257.65,503.28,223.55,230.58,164.43,66.15,191,191.49999999999997,hybrid_slope_flatten,245.63,6.723798213137025,1651.5665550928475
C432,T=28 | OTU=18 | Rep=R2,28,18,R2,1284,311,76.17,76.17,77.17,484.23,380.98,387,310.83,76.17,1,1,hybrid_drop_fraction,407.06,9.394123668513213,3823.9719805049886
C433,T=28 | OTU=18 | Rep=R3,28,18,R3,1284,273,77.17,77.17,78.17,364.95,348.9,349.9,272.72999999999996,77.17,1,1,hybrid_drop_fraction,286.78,9.403210134631072,2696.6526024094987
C434,T=28 | OTU=18 | Rep=R4,28,18,R4,1284,263,70.15,70.15,71.15,469.2,305.77,332.85,262.70000000000005,70.15,1,1,hybrid_slope_flatten,398.04999999999995,9.380329576735186,3733.84018801944
C435,T=28 | OTU=18 | Rep=R5,28,18,R5,1284,284,71.15,71.15,72.15,387,355.92,354.92,283.77,71.15,1,1,hybrid_drop_fraction,314.85,9.524995981333296,2998.9449847227884
C436,T=28 | OTU=19 | Rep=R1,28,19,R1,1451,312,70.15,70.15,71.15,485.08,377.8,381.8,311.65,70.15,1,1,hybrid_drop_fraction,413.92999999999995,8.89794000265486,3683.1243052989257
C437,T=28 | OTU=19 | Rep=R2,28,19,R2,1451,280,80.17,80.17,80.17,390.83,355.75,359.77,279.59999999999997,80.17,0,0,hybrid_drop_fraction,310.65999999999997,8.9278334380706,2773.520735871012
C438,T=28 | OTU=19 | Rep=R3,28,19,R3,1451,296,79.17,79.17,80.17,394.83,374.8,374.8,295.63,79.17,1,1,hybrid_drop_fraction,314.65999999999997,8.924087285251138,2808.053305177123
C439,T=28 | OTU=19 | Rep=R4,28,19,R4,1451,329,53.12,53.12,53.12,441.97,380.8,381.8,328.68,53.12,0,0,hybrid_drop_fraction,388.85,8.14757959676343,3168.18632620146
C440,T=28 | OTU=19 | Rep=R5,28,19,R5,1451,298,72.15,72.15,73.15,391.83,370.8,369.78,297.63,72.15,1,1,hybrid_drop_fraction,318.67999999999995,9.059643094373113,2887.127061314823
C441,T=28 | OTU=20 | Rep=R1,28,20,R1,1451,331,74.15,74.15,74.15,515.2,395.85,404.87,330.72,74.15,0,0,hybrid_drop_fraction,441.05000000000007,8.97004383460248,3956.2378332514245
C442,T=28 | OTU=20 | Rep=R2,28,20,R2,1451,330,76.15,76.15,77.15,513.2,402.87,405.87,329.72,76.15,1,1,hybrid_drop_fraction,436.05000000000007,9.036623904794581,3940.419853685678
C443,T=28 | OTU=20 | Rep=R3,28,20,R3,1451,319,77.15,77.15,78.17,427.93,399.85,395.85,318.70000000000005,77.15,1,1.019999999999996,hybrid_drop_fraction,349.76,9.084228737887225,3177.2998433634357
C444,T=28 | OTU=20 | Rep=R4,28,20,R4,1451,331,80.17,80.17,80.17,471.03,410.9,410.9,330.72999999999996,80.17,0,0,hybrid_drop_fraction,390.85999999999996,8.749199885293658,3419.7122671658785
C445,T=28 | OTU=20 | Rep=R5,28,20,R5,1451,335,70.15,70.15,71.15,520.22,394.83,404.87,334.72,70.15,1,1,hybrid_drop_fraction,449.07000000000005,8.749257834314056,3929.0292156554137
C446,T=28 | OTU=21 | Rep=R1,28,21,R1,1451,475,40.1,40.1,40.1,652.65,507.17,515.2,475.1,40.1,0,0,hybrid_drop_fraction,612.55,7.889958289862115,4832.993950455038
C447,T=28 | OTU=21 | Rep=R2,28,21,R2,1451,422,70.15,70.15,70.15,578.43,490.1,492.12,421.97,70.15,0,0,hybrid_drop_fraction,508.28,8.816382358826184,4481.1908253441725
C448,T=28 | OTU=21 | Rep=R3,28,21,R3,1451,418,67.13,67.13,68.15,559.37,481.07,485.08,417.95,67.13,1,1.0200000000000102,hybrid_drop_fraction,491.22,8.913296343943996,4378.3894300721695
C449,T=28 | OTU=21 | Rep=R4,28,21,R4,1451,368,69.15,69.15,69.15,440.97,429.93,436.95,367.79999999999995,69.15,0,0,hybrid_slope_flatten,371.82000000000005,6.058019106030944,2252.492664004426
C450,T=28 | OTU=21 | Rep=R5,28,21,R5,1451,385,67.13,67.13,68.15,455.98,447.98,451.98,384.85,67.13,1,1.0200000000000102,hybrid_drop_fraction,387.83000000000004,7.919329982174741,3071.35374698683
C451,T=28 | OTU=22 | Rep=R1,28,22,R1,1434,347,34.1,34.1,34.1,447.48,371.18,381.22,347.12,34.1,0,0,hybrid_drop_fraction,413.38,7.713887731709052,3188.7669105338878
C452,T=28 | OTU=22 | Rep=R2,28,22,R2,1434,316,61.17,61.17,62.17,444.48,374.2,377.2,316.03,61.17,1,1,hybrid_drop_fraction,382.31,7.261995007803004,2776.3333114331667
C453,T=28 | OTU=22 | Rep=R3,28,22,R3,1434,328,52.15,52.15,53.15,509.68,380.22,380.22,328.07000000000005,52.15,1,1,hybrid_drop_fraction,456.53000000000003,7.615843659070286,3476.861105675358
C454,T=28 | OTU=22 | Rep=R4,28,22,R4,1434,320,60.17,60.17,61.17,503.67,364.15,380.22,320.05,60.17,1,1,hybrid_drop_fraction,442.5,7.406515485069051,3277.383102143055
C455,T=28 | OTU=22 | Rep=R5,28,22,R5,1434,312,58.17,58.17,59.17,443.48,372.18,370.17,312,58.17,1,1,hybrid_drop_fraction,384.31,7.316330293570767,2811.7388951221815
C456,T=28 | OTU=23 | Rep=R1,28,23,R1,1434,333,58.17,58.17,58.17,483.6,383.23,391.25,333.08,58.17,0,0,hybrid_drop_fraction,425.43,7.72168909371094,3285.038191137445
C457,T=28 | OTU=23 | Rep=R2,28,23,R2,1434,330,65.17,65.17,67.17,501.65,381.22,395.27,330.09999999999997,65.17,2,2,hybrid_drop_fraction,434.47999999999996,7.355048690842378,3195.621555197196
C458,T=28 | OTU=23 | Rep=R3,28,23,R3,1434,332,57.17,57.17,58.17,478.58,383.23,389.25,332.08,57.17,1,1,hybrid_drop_fraction,420.40999999999997,7.425708366078853,3121.84205418321
C459,T=28 | OTU=23 | Rep=R4,28,23,R4,1434,330,61.17,61.17,62.17,421.4,393.27,391.25,330.08,61.17,1,1,hybrid_drop_fraction,359.22999999999996,7.549178463353668,2711.8913793905376
C460,T=28 | OTU=23 | Rep=R5,28,23,R5,1434,335,52.15,52.15,52.15,449.5,382.22,387.23,335.08000000000004,52.15,0,0,hybrid_drop_fraction,397.35,7.310895030695454,2904.984140446839
C461,T=30 | OTU=1 | Rep=R1,30,1,R1,1384,250,73.2,73.2,73.2,398.17,315.9,322.9,249.7,73.2,0,0,hybrid_drop_fraction,324.97,8.255662861009307,2682.842759942195
C462,T=30 | OTU=1 | Rep=R2,30,1,R2,1384,241,71.18,71.18,72.2,327.9,309.88,311.88,240.7,71.18,1,1.019999999999996,hybrid_drop_fraction,255.7,7.609925868618096,1945.8580446056471
C463,T=30 | OTU=1 | Rep=R3,30,1,R3,1384,242,64.17,64.17,64.17,324.9,308.88,305.88,241.70999999999998,64.17,0,0,hybrid_drop_fraction,260.72999999999996,7.655761273770643,1996.0866369102193
C464,T=30 | OTU=1 | Rep=R4,30,1,R4,1384,254,57.13,57.13,58.13,361.03,306.88,310.88,253.75,57.13,1,1,hybrid_drop_fraction,302.9,7.345342320564516,2224.904188898992
C465,T=30 | OTU=1 | Rep=R5,30,1,R5,1384,232,59.15,59.15,59.15,430.28,286.82,290.83,231.67999999999998,59.15,0,0,hybrid_drop_fraction,371.13,7.590694786666644,2817.1345561755916
C466,T=30 | OTU=2 | Rep=R1,30,2,R1,1384,245,72.2,72.2,139.38,398.17,313.88,316.9,244.7,72.2,67,67.17999999999999,hybrid_drop_fraction,258.79,7.547802639288003,1953.2958450213425
C467,T=30 | OTU=2 | Rep=R2,30,2,R2,1384,220,85.22,85.22,85.22,387.13,296.85,304.87,219.65,85.22,0,0,hybrid_slope_flatten,301.90999999999997,8.070028006226762,2436.4221553599214
C468,T=30 | OTU=2 | Rep=R3,30,2,R3,1384,236,59.15,59.15,59.15,376.1,273.77,294.83,235.67999999999998,59.15,0,0,hybrid_drop_fraction,316.95000000000005,7.391383564795698,2342.699020861997
C469,T=30 | OTU=2 | Rep=R4,30,2,R4,1384,174,85.22,85.22,85.22,343.95,236.72,258.73,173.51000000000002,85.22,0,0,hybrid_slope_flatten,258.73,8.110063524628142,2098.3167357270395
C470,T=30 | OTU=2 | Rep=R5,30,2,R5,1384,207,67.18,67.18,68.18,300.85,270.75,273.77,206.58999999999997,67.18,1,1,hybrid_drop_fraction,232.67000000000002,7.609037129572666,1770.3946689376723
C471,T=30 | OTU=3 | Rep=R1,30,3,R1,1384,283,68.18,68.18,69.18,404.18,347.98,351,282.82,68.18,1,1,hybrid_drop_fraction,335,7.52550031645481,2521.0426060123614
C472,T=30 | OTU=3 | Rep=R2,30,3,R2,1384,258,88.22,88.22,89.22,381.12,346.97,345.97,257.75,88.22,1,1,hybrid_drop_fraction,291.9,7.896144689434163,2304.884634845832
C473,T=30 | OTU=3 | Rep=R3,30,3,R3,1384,238,91.22,91.22,91.22,354.02,317.9,328.92,237.70000000000002,91.22,0,0,hybrid_drop_fraction,262.79999999999995,8.191925219141952,2152.8379475905044
C474,T=30 | OTU=3 | Rep=R4,30,3,R4,1384,228,85.22,85.22,86.22,354.02,305.88,312.88,227.66,85.22,1,1,hybrid_slope_flatten,267.79999999999995,7.72947892183857,2069.9544552683687
C475,T=30 | OTU=3 | Rep=R5,30,3,R5,1384,262,60.15,60.15,61.15,431.28,321.9,321.9,261.75,60.15,1,1,hybrid_drop_fraction,370.13,7.326995872396095,2711.9409822499665
C476,T=30 | OTU=4 | Rep=R1,30,4,R1,1349,322,71.18,71.18,72.18,469.6,377.2,393.25,322.07,71.18,1,1,hybrid_drop_fraction,397.42,8.297857718919996,3297.734614653185
C477,T=30 | OTU=4 | Rep=R2,30,4,R2,1349,292,71.18,71.18,71.18,385.23,357.15,363.17,291.99,71.18,0,0,hybrid_drop_fraction,314.05,7.988698807740744,2508.850860570981
C478,T=30 | OTU=4 | Rep=R3,30,4,R3,1349,319,56.13,56.13,57.13,444.47,373.2,375.2,319.07,56.13,1,1,hybrid_drop_fraction,387.34000000000003,7.745331536374898,3000.076717299453
C479,T=30 | OTU=4 | Rep=R4,30,4,R4,1349,285,76.2,76.2,77.2,323.03,362.17,361.17,284.97,76.2,1,1,hybrid_drop_fraction,245.82999999999998,6.4241364271455605,1579.245457885193
C480,T=30 | OTU=4 | Rep=R5,30,4,R5,1349,271,75.2,75.2,76.2,282.87,339.08,346.1,270.90000000000003,75.2,1,1,hybrid_slope_flatten,206.67000000000002,3.9025612976430075,806.5423433838804
C481,T=30 | OTU=5 | Rep=R1,30,5,R1,1349,375,78.22,78.22,78.22,550.87,455.53,453.52,375.29999999999995,78.22,0,0,hybrid_drop_fraction,472.65,8.126887736300867,3841.1734885626047
C482,T=30 | OTU=5 | Rep=R2,30,5,R2,1349,348,76.2,76.2,76.2,334.07,425.38,424.38,348.18,76.2,0,0,hybrid_drop_fraction,257.87,5.202083804832469,1341.4613507521487
C483,T=30 | OTU=5 | Rep=R3,30,5,R3,1349,368,54.12,54.12,55.12,588.97,398.27,422.38,368.26,54.12,1,1,hybrid_drop_fraction,533.85,7.649521386244601,4083.6969920466804
C484,T=30 | OTU=5 | Rep=R4,30,5,R4,1349,266,87.23,87.23,87.23,393.25,342.08,353.13,265.9,87.23,0,0,hybrid_slope_flatten,306.02,6.204636198656081,1898.7427695127337
C485,T=30 | OTU=5 | Rep=R5,30,5,R5,1349,316,89.23,89.23,90.25,464.57,398.27,405.3,316.07,89.23,1,1.019999999999996,hybrid_slope_flatten,374.32,8.188018576928847,3064.939113716006
C486,T=30 | OTU=6 | Rep=R1,30,6,R1,1349,419,82.23,82.23,145.47,560.9,490.65,501.68,419.45,82.23,63,63.239999999999995,hybrid_drop_fraction,415.42999999999995,8.392035531035614,3486.3033206581244
C487,T=30 | OTU=6 | Rep=R2,30,6,R2,1349,381,90.25,90.25,92.25,447.48,464.57,471.6,381.35,90.25,2,2,hybrid_slope_flatten,355.23,5.966052660138606,2119.3208864610374
C488,T=30 | OTU=6 | Rep=R3,30,6,R3,1349,322,87.23,87.23,88.23,535.8,397.27,409.32,322.09,87.23,1,1,hybrid_slope_flatten,447.56999999999994,8.058963479652157,3606.950284587915
C489,T=30 | OTU=6 | Rep=R4,30,6,R4,1349,319,92.25,92.25,93.25,516.75,382.22,411.32,319.07,92.25,1,1,hybrid_slope_flatten,423.5,8.297835252315377,3514.133229355562
C490,T=30 | OTU=6 | Rep=R5,30,6,R5,1349,419,55.12,55.12,56.13,586.97,460.55,474.62,419.5,55.12,1,1.0100000000000051,hybrid_drop_fraction,530.84,7.176285839188191,3809.4595748746597
C491,T=30 | OTU=7 | Rep=R1,30,7,R1,1426,283,63.18,63.18,64.18,409.37,347.17,346.15,282.96999999999997,63.18,1,1.000000000000007,hybrid_drop_fraction,345.19,8.544798917275338,2949.579138254274
C492,T=30 | OTU=7 | Rep=R2,30,7,R2,1426,271,72.23,72.23,73.23,373.27,341.13,343.13,270.9,72.23,1,1,hybrid_drop_fraction,300.03999999999996,8.615445539339246,2584.978279623347
C493,T=30 | OTU=7 | Rep=R3,30,7,R3,1426,265,68.2,68.2,69.22,376.27,332.1,333.1,264.90000000000003,68.2,1,1.019999999999996,hybrid_drop_fraction,307.04999999999995,8.51028499827484,2613.083008720289
C494,T=30 | OTU=7 | Rep=R4,30,7,R4,1426,258,67.2,67.2,68.2,370.27,324.05,325.05,257.85,67.2,1,1,hybrid_drop_fraction,302.07,8.440610464158222,2549.655202908274
C495,T=30 | OTU=7 | Rep=R5,30,7,R5,1426,264,65.2,65.2,65.2,424.42,325.05,329.08,263.88,65.2,0,0,hybrid_drop_fraction,359.22,8.554664483187626,3073.006575650659
C496,T=30 | OTU=8 | Rep=R1,30,8,R1,1426,292,67.2,67.2,67.2,452.52,358.2,359.22,292.02000000000004,67.2,0,0,hybrid_drop_fraction,385.32,8.937674688524005,3443.8648109820697
C497,T=30 | OTU=8 | Rep=R2,30,8,R2,1426,286,81.25,81.25,82.25,465.55,369.27,367.25,286,81.25,1,1,hybrid_drop_fraction,383.3,8.63940566327098,3311.4841907317664
C498,T=30 | OTU=8 | Rep=R3,30,8,R3,1426,277,82.25,82.25,83.25,469.57,358.2,359.22,276.97,82.25,1,1,hybrid_drop_fraction,386.32,8.891106329870658,3434.812197355632
C499,T=30 | OTU=8 | Rep=R4,30,8,R4,1426,318,58.17,58.17,58.17,462.55,368.27,376.27,318.09999999999997,58.17,0,0,hybrid_drop_fraction,404.38,7.290094021771366,2947.968220523905
C500,T=30 | OTU=8 | Rep=R5,30,8,R5,1426,267,79.25,79.25,80.25,371.27,345.15,346.15,266.9,79.25,1,1,hybrid_drop_fraction,291.02,8.875189684354494,2582.8577019408444
C501,T=30 | OTU=9 | Rep=R1,30,9,R1,1426,305,70.22,70.22,70.22,453.52,378.28,375.27,305.04999999999995,70.22,0,0,hybrid_drop_fraction,383.29999999999995,8.706293012284867,3337.122111608789
C502,T=30 | OTU=9 | Rep=R2,30,9,R2,1426,302,78.25,78.25,79.25,422.42,380.28,380.28,302.03,78.25,1,1,hybrid_drop_fraction,343.17,8.76215205790848,3006.907721712453
C503,T=30 | OTU=9 | Rep=R3,30,9,R3,1426,295,84.25,84.25,85.25,399.33,380.28,379.28,295.03,84.25,1,1,hybrid_drop_fraction,314.08,8.761147808349056,2751.7013036462713
C504,T=30 | OTU=9 | Rep=R4,30,9,R4,1426,279,82.25,82.25,83.25,454.52,359.22,361.23,278.98,82.25,1,1,hybrid_drop_fraction,371.27,8.939201452090192,3318.857323117525
C505,T=30 | OTU=9 | Rep=R5,30,9,R5,1426,259,81.25,81.25,82.25,381.28,336.12,340.13,258.88,81.25,1,1,hybrid_drop_fraction,299.03,8.580974605482112,2565.968836277316
C506,T=30 | OTU=10 | Rep=R1,30,10,R1,1451,309,73.22,73.22,74.22,478.5,358.15,382.22,309,73.22,1,1,hybrid_drop_fraction,404.28,7.978338517012437,3225.482695657788
C507,T=30 | OTU=10 | Rep=R2,30,10,R2,1451,288,72.2,72.2,73.22,441.4,365.17,360.15,287.95,72.2,1,1.019999999999996,hybrid_drop_fraction,368.17999999999995,7.809809019544952,2875.41548481606
C508,T=30 | OTU=10 | Rep=R3,30,10,R3,1451,281,74.22,74.22,75.23,384.22,348.12,355.13,280.90999999999997,74.22,1,1.0100000000000051,hybrid_drop_fraction,308.99,8.01569546589816,2476.7697420078725
C509,T=30 | OTU=10 | Rep=R4,30,10,R4,1451,275,73.22,73.22,74.22,366.17,346.1,348.12,274.9,73.22,1,1,hybrid_drop_fraction,291.95000000000005,7.79542269995674,2275.873657252371
C510,T=30 | OTU=10 | Rep=R5,30,10,R5,1451,262,72.2,72.2,73.22,407.28,321.02,334.05,261.85,72.2,1,1.019999999999996,hybrid_slope_flatten,334.05999999999995,7.887638841472011,2634.9446313821395
C511,T=30 | OTU=11 | Rep=R1,30,11,R1,1451,292,73.22,73.22,74.22,473.5,357.13,365.17,291.95000000000005,73.22,1,1,hybrid_drop_fraction,399.28,8.090973542635355,3230.5639161034446
C512,T=30 | OTU=11 | Rep=R2,30,11,R2,1451,296,84.27,84.27,85.27,411.3,384.22,380.2,295.93,84.27,1,1,hybrid_drop_fraction,326.03000000000003,8.561663417827209,2791.359124114205
C513,T=30 | OTU=11 | Rep=R3,30,11,R3,1451,285,82.25,82.25,83.27,393.25,365.17,367.17,284.92,82.25,1,1.019999999999996,hybrid_drop_fraction,309.98,7.898439795300576,2448.358367747273
C514,T=30 | OTU=11 | Rep=R4,30,11,R4,1451,275,81.25,81.25,82.25,375.18,356.13,356.13,274.88,81.25,1,1,hybrid_drop_fraction,292.93,8.315670577061956,2435.9093821387587
C515,T=30 | OTU=11 | Rep=R5,30,11,R5,1451,285,78.23,78.23,79.25,401.27,365.17,363.17,284.94,78.23,1,1.019999999999996,hybrid_drop_fraction,322.02,8.477551785339296,2729.94122591496
C516,T=30 | OTU=12 | Rep=R1,30,12,R1,1451,255,74.22,74.22,75.23,442.4,300.95,329.03,254.80999999999997,74.22,1,1.0100000000000051,hybrid_drop_fraction,367.16999999999996,8.17354401982165,3001.080157757915
C517,T=30 | OTU=12 | Rep=R2,30,12,R2,1451,250,78.23,78.23,79.25,382.22,327.03,328.03,249.79999999999995,78.23,1,1.019999999999996,hybrid_drop_fraction,302.97,8.235306402172135,2495.050780666092
C518,T=30 | OTU=12 | Rep=R3,30,12,R3,1451,258,79.25,79.25,80.25,420.33,335.07,337.07,257.82,79.25,1,1,hybrid_drop_fraction,340.08,7.847623222917852,2668.819705649903
C519,T=30 | OTU=12 | Rep=R4,30,12,R4,1451,252,80.25,80.25,81.25,443.4,324.02,332.05,251.8,80.25,1,1,hybrid_drop_fraction,362.15,8.025063115146157,2906.2766071501806
C520,T=30 | OTU=12 | Rep=R5,30,12,R5,1451,252,75.23,75.23,75.23,442.4,323.02,327.03,251.79999999999995,75.23,0,0,hybrid_drop_fraction,367.16999999999996,8.052630178331588,2956.6842225780088
C521,T=30 | OTU=13 | Rep=R1,30,13,R1,1450,486,121.35,121.35,122.35,716.53,605.07,608.08,486.73,121.35,1,1,hybrid_drop_fraction,594.18,8.91291333084902,5295.87484292387
C522,T=30 | OTU=13 | Rep=R2,30,13,R2,1450,497,117.35,117.35,176.53,742.67,586,615.1,497.75,117.35,59,59.18000000000001,hybrid_drop_fraction,566.14,8.846230390579414,5008.204873322629
C523,T=30 | OTU=13 | Rep=R3,30,13,R3,1450,491,119.35,119.35,138.42,748.7,568.93,611.08,491.73,119.35,19,19.069999999999993,hybrid_drop_fraction,610.2800000000001,8.849665531836395,5400.773880769116
C524,T=30 | OTU=13 | Rep=R4,30,13,R4,1450,509,116.33,116.33,140.42,755.7,603.07,626.15,509.82,116.33,24,24.08999999999999,hybrid_drop_fraction,615.2800000000001,9.08940699550164,5592.530336192251
C525,T=30 | OTU=13 | Rep=R5,30,13,R5,1450,504,113.33,113.33,113.33,736.63,599.03,618.12,504.79,113.33,0,0,hybrid_slope_flatten,623.3,8.795833902681899,5482.443271541627
C526,T=30 | OTU=14 | Rep=R1,30,14,R1,1450,492,199.6,199.6,240.73,808.93,650.25,692.45,492.85,199.6,41,41.129999999999995,hybrid_drop_fraction,568.1999999999999,9.626746453883586,5469.917335096653
C527,T=30 | OTU=14 | Rep=R2,30,14,R2,1450,486,160.5,160.5,161.5,815.98,639.2,647.23,486.73,160.5,1,1,hybrid_slope_flatten,654.48,9.271071973823103,6067.731185427745
C528,T=30 | OTU=14 | Rep=R3,30,14,R3,1450,520,118.35,118.35,138.42,768.78,630.17,639.2,520.85,118.35,20,20.069999999999993,hybrid_slope_flatten,630.36,8.903344921640809,5612.3125048055
C529,T=30 | OTU=14 | Rep=R4,30,14,R4,1450,561,60.15,60.15,61.15,781.85,614.1,622.13,561.98,60.15,1,1,hybrid_drop_fraction,720.7,7.3506357132931885,5297.603158570401
C530,T=30 | OTU=14 | Rep=R5,30,14,R5,1450,487,136.4,136.4,163.5,744.68,602.05,624.15,487.75,136.4,27,27.099999999999994,hybrid_drop_fraction,581.18,8.795892429052627,5111.996761916805
C531,T=30 | OTU=15 | Rep=R1,30,15,R1,1450,413,144.43,144.43,146.45,665.32,554.87,557.88,413.45,144.43,2,2.019999999999982,hybrid_drop_fraction,518.8700000000001,8.682379810125482,4505.02641207981
C532,T=30 | OTU=15 | Rep=R2,30,15,R2,1450,407,171.53,171.53,197.58,694.45,566.93,578.97,407.44000000000005,171.53,26,26.05000000000001,hybrid_slope_flatten,496.87,9.134944479605927,4538.8798635817975
C533,T=30 | OTU=15 | Rep=R3,30,15,R3,1450,440,137.42,137.42,186.57,706.5,560.9,577.97,440.55000000000007,137.42,49,49.150000000000006,hybrid_drop_fraction,519.9300000000001,8.82517591736335,4588.473714714727
C534,T=30 | OTU=15 | Rep=R4,30,15,R4,1450,471,142.43,142.43,263.82,711.52,604.07,614.1,471.67,142.43,121,121.38999999999999,hybrid_drop_fraction,447.7,8.545183004164304,3825.678430964359
C535,T=30 | OTU=15 | Rep=R5,30,15,R5,1450,462,148.45,148.45,150.45,798.9,589.02,611.08,462.63000000000005,148.45,2,2,hybrid_drop_fraction,648.45,9.039602121912983,5861.729995954474
C536,T=30 | OTU=16 | Rep=R1,30,16,R1,1352,278,39.1,39.1,40.1,440.27,309.9,316.92,277.82,39.1,1,1,hybrid_drop_fraction,400.16999999999996,7.641777811561404,3058.0102268525266
C537,T=30 | OTU=16 | Rep=R2,30,16,R2,1352,237,63.18,63.18,63.18,419.2,284.82,299.87,236.69,63.18,0,0,hybrid_drop_fraction,356.02,8.189629389923587,2915.671855400595
C538,T=30 | OTU=16 | Rep=R3,30,16,R3,1352,222,64.18,64.18,64.18,331.97,270.77,285.82,221.64,64.18,0,0,hybrid_drop_fraction,267.79,8.103589079043893,2170.0601194771643
C539,T=30 | OTU=16 | Rep=R4,30,16,R4,1352,248,61.18,61.18,62.18,364.07,285.82,308.9,247.71999999999997,61.18,1,1,hybrid_drop_fraction,301.89,8.678385488342984,2619.9177950758635
C540,T=30 | OTU=16 | Rep=R5,30,16,R5,1352,210,64.18,64.18,65.2,407.18,263.75,273.78,209.59999999999997,64.18,1,1.019999999999996,hybrid_drop_fraction,341.98,8.09297807600266,2767.63664243139
C541,T=30 | OTU=17 | Rep=R1,30,17,R1,1352,280,78.22,78.22,78.22,394.15,344.02,358.05,279.83000000000004,78.22,0,0,hybrid_drop_fraction,315.92999999999995,8.798561386804048,2779.7294989330026
C542,T=30 | OTU=17 | Rep=R2,30,17,R2,1352,270,81.23,81.23,82.23,483.38,355.05,351.03,269.79999999999995,81.23,1,1,hybrid_drop_fraction,401.15,8.302784107607188,3330.6618447666233
C543,T=30 | OTU=17 | Rep=R3,30,17,R3,1352,224,81.23,81.23,81.23,329.95,299.87,304.88,223.64999999999998,81.23,0,0,hybrid_drop_fraction,248.71999999999997,8.302593400710933,2065.0210306248227
C544,T=30 | OTU=17 | Rep=R4,30,17,R4,1352,278,75.22,75.22,75.22,454.32,350.03,353.03,277.80999999999995,75.22,0,0,hybrid_drop_fraction,379.1,8.617940431339994,3267.0612175209917
C545,T=30 | OTU=17 | Rep=R5,30,17,R5,1352,243,79.23,79.23,80.23,379.1,325.95,321.93,242.7,79.23,1,1,hybrid_drop_fraction,298.87,8.350176130368382,2495.6171400831986
C546,T=30 | OTU=18 | Rep=R1,30,18,R1,1352,310,88.25,88.25,89.27,520.47,400.17,398.17,309.92,88.25,1,1.019999999999996,hybrid_drop_fraction,431.20000000000005,8.475213385556152,3654.5120118518134
C547,T=30 | OTU=18 | Rep=R2,30,18,R2,1352,327,89.27,89.27,90.27,497.4,391.15,416.2,326.93,89.27,1,1,hybrid_drop_fraction,407.13,9.151763599720185,3725.957514354079
